po_id,split,dup_group_id
481945a7-44a3-4afc-9ecb-058936a024c6,val,BUYER_RETAIL_A||SUPP_ACE_MFG||1||1||7||83||5||0||6
7cf3349e-a59e-4e9c-b3ff-66ef164aaada,test,BUYER_DISTRIB_B||ACME_PARTS||1||1||2||26||3||3||6
44e688da-1c39-4441-8344-f8a2d75f6247,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||3||3||0||3||4||0||7
55812985-8e6a-4aeb-8052-b3749eefbe29,train,BUYER_DISTRIB_B||SUPPLIER001||3||3||62||612||3||3||7
8d81a2f5-5569-4de1-a08c-db4118f388d6,train,BUYER_DISTRIB_B||WIDGET_CO||3||2||119||1448||3||1||6
27353d4a-68c5-4445-a908-8d8f387247aa,test,BUYER_ECOMM_E||INDUSTRIAL_GOODS_LTD||1||1||76||782||2||0||7
e7717923-a849-416c-b479-35f5e98bec6f,test,BUYER_CHAIN_D||TECH_SUPPLY_INT||3||3||29||288||4||1||6
fa45429a-e167-4382-bd7e-551998b98036,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||4||3||52||587||4||1||6
e35c6e0c-65af-4043-bc5d-6c5f82c00df6,val,BUYER_CHAIN_D||LOGISTICS_PLUS||4||4||54||681||3||0||8
169465c9-c944-4fb3-843d-0316a5bfb0f7,train,BUYER_WAREHOUSE_C||SUPPLIER001||4||3||29||249||5||0||7
4a81f2b0-9591-4b68-b1ac-293dfdbec19d,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||2||2||46||544||4||2||7
c0fdedb1-cece-4bcd-b47a-70aafae5f5b8,val,BUYER_CHAIN_D||PREMIUM_GOODS||2||2||19||171||3||2||8
039e4d4d-f6db-46b9-902f-c56e9667880e,train,BUYER_CHAIN_D||TECH_SUPPLY_INT||1||1||38||557||6||1||6
5ed74327-1ba1-4b3d-a89c-141474398f05,train,BUYER_WAREHOUSE_C||SUPPLIER001||2||2||0||2||2||0||7
26e8c886-3e81-4b34-9c2b-eba14614e0aa,train,BUYER_CHAIN_D||PREMIUM_GOODS||1||1||24||238||5||2||7
f5a388dc-b45b-4a4e-8be8-90052cda8a3a,train,BUYER_RETAIL_A||PREMIUM_GOODS||4||4||31||260||<NA>||2||5
e34a2e24-3dd2-43ae-a7c0-99cf9d8b7e01,train,BUYER_CHAIN_D||LOGISTICS_PLUS||4||3||91||1014||2||3||8
18bfe879-3076-403c-928d-196adf98243f,train,BUYER_RETAIL_A||PREMIUM_GOODS||6||4||72||639||7||0||6
66d7c4ae-244f-4f9e-9694-538321cf41ab,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||4||4||78||715||6||3||8
0f999c86-39c0-407e-bb13-5c4843d9082b,train,BUYER_ECOMM_E||ACME_PARTS||4||4||71||883||4||1||6
b6b5e4e2-860a-4742-86c6-dba4e0888264,test,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||3||3||12||146||4||2||5
5e992f28-ff5c-4679-ad87-658b2cae99c3,train,BUYER_WAREHOUSE_C||WIDGET_CO||3||3||48||612||4||1||7
9279f47b-c798-411d-9d3d-0cab0561dc0c,train,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||2||2||53||546||3||2||6
15b21113-ae2e-4632-a7cb-8f5ac4945d26,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||5||5||25||249||5||0||8
15024239-00e4-4e9c-9b9a-7f5b19300df8,test,BUYER_WAREHOUSE_C||ACME_PARTS||4||3||62||800||5||3||7
b027e941-1a07-4ac2-8a6c-b6ed0b9a8245,val,BUYER_RETAIL_A||LOGISTICS_PLUS||1||1||0||1||4||0||7
6c8b1cb7-e999-4883-b5ef-1039065b91e1,train,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||3||2||19||220||7||2||7
6b4d0161-5331-469f-b5ac-3774c857c441,train,BUYER_DISTRIB_B||ACME_PARTS||1||1||32||355||4||2||4
dd5d0fb1-711b-4bdb-a1a6-30f08a6a677f,val,BUYER_ECOMM_E||ACME_PARTS||2||2||33||398||4||2||8
772dcf0e-fd47-4863-9fff-968c278acef5,test,BUYER_DISTRIB_B||TECH_SUPPLY_INT||4||3||61||617||5||1||7
5b59abbb-1454-4ed8-a6a9-dba44d603a50,train,BUYER_CHAIN_D||PREMIUM_GOODS||9||6||248||2478||8||1||8
db584e90-0d2e-4f09-b98a-47778924a9d6,train,BUYER_CHAIN_D||SUPPLIER001||2||2||88||862||4||3||8
81781a96-0d16-4958-ae1d-7bef8822dc70,val,BUYER_CHAIN_D||LOGISTICS_PLUS||1||1||28||330||2||0||8
c01d1851-aa6f-4f1e-bda5-2d7b0bb7b0ee,train,BUYER_ECOMM_E||PREMIUM_GOODS||1||1||20||149||2||0||6
aeac4715-b5bd-4881-a4d7-8a9af3c8885e,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||1||1||0||1||2||1||6
8e6b2d84-45b3-4b77-ba8c-5d37de5c1111,train,BUYER_CHAIN_D||SUPP_ACE_MFG||1||1||42||437||5||4||6
15fe5e4e-79d6-47e4-9bcf-3d9815d59309,train,BUYER_WAREHOUSE_C||SUPPLIER001||6||5||125||1126||6||2||6
2b57f744-4261-47ae-896b-b1914af5b25e,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||1||1||0||1||2||1||7
ec1cd9f8-b344-4214-aa7b-58bee86b7055,train,BUYER_DISTRIB_B||PREMIUM_GOODS||6||5||151||1323||2||0||7
5b124409-311f-4784-9243-687de34c0d3d,val,BUYER_WAREHOUSE_C||PREMIUM_GOODS||2||2||13||94||3||2||7
cdb589ee-795b-440e-a6d8-37b27f854c41,val,BUYER_RETAIL_A||SUPPLIER001||4||4||55||508||3||3||5
534532b4-bd68-468b-a8c6-519c259cff15,val,BUYER_CHAIN_D||ACME_PARTS||2||2||38||444||4||2||7
8a1e0a45-9287-46c4-af90-721942dbb225,test,BUYER_DISTRIB_B||LOGISTICS_PLUS||3||3||72||808||18||13||24
353c1c77-e7a9-4bd9-80c0-da5b78eae01a,train,BUYER_ECOMM_E||SUPP_ACE_MFG||2||2||19||157||3||1||5
cd3954b0-8bd3-4769-aa90-df07fa17961c,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||2||2||26||176||3||3||6
f8160371-a6f2-4865-b50a-938bbe27a052,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||5||4||44||369||5||1||7
48715015-ac67-456f-8757-55676f70312f,train,BUYER_RETAIL_A||LOGISTICS_PLUS||3||3||61||470||6||2||7
3e68893c-a438-444c-9610-a44989cf9a0c,val,BUYER_RETAIL_A||SUPPLIER001||4||4||87||960||3||2||6
553712af-31f6-4c94-b8f8-6a030615a131,train,BUYER_DISTRIB_B||WIDGET_CO||6||5||95||1071||3||1||7
d31d8846-4a55-4c37-93da-22256c61e399,test,BUYER_RETAIL_A||WIDGET_CO||2||2||51||591||8||1||6
49809fdc-5871-4973-ba38-28326b71180b,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||4||4||39||403||3||1||6
5d174fa4-2a30-4349-a59b-6fd7b988f422,test,BUYER_RETAIL_A||PREMIUM_GOODS||7||4||164||1417||7||0||7
a4fc5a82-0116-4852-9701-80f5c237ebc4,train,BUYER_DISTRIB_B||SUPPLIER001||2||2||17||153||3||2||7
c0eef490-b8a3-45f6-9185-a9336dca2c25,train,BUYER_CHAIN_D||TECH_SUPPLY_INT||4||4||54||632||7||3||5
63d3db31-18e8-4d6c-9810-90749bcb1915,test,BUYER_CHAIN_D||LOGISTICS_PLUS||2||2||22||243||2||1||6
065b9930-38c1-44a8-9e86-132085286f43,train,BUYER_DISTRIB_B||SUPPLIER001||4||2||88||820||5||0||7
e0ed5414-4e5c-41b0-825c-b7d1580b76e0,test,BUYER_RETAIL_A||PREMIUM_GOODS||5||4||52||524||3||1||5
362be01f-3f79-4a4f-8939-b881c245c91b,train,BUYER_CHAIN_D||PREMIUM_GOODS||3||3||54||528||4||1||7
dceea856-d12d-4784-bedd-629c7cd7c7b0,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||4||4||67||454||4||1||6
c53a363a-e4d7-42e6-a6cf-f018df870a73,test,BUYER_RETAIL_A||TECH_SUPPLY_INT||2||2||0||2||2||2||7
b358fef7-b527-44a9-abae-6b8bc43c77f5,train,BUYER_DISTRIB_B||SUPPLIER001||3||3||64||601||4||1||6
a0223033-b04a-4ed6-854c-b15a28a1225e,test,BUYER_DISTRIB_B||SUPP_ACE_MFG||1||1||12||153||3||1||6
ce197542-36b2-47a3-8025-7aeaa931763a,train,BUYER_DISTRIB_B||ACME_PARTS||1||1||11||114||4||1||<NA>
d6d9a724-9a12-4d86-9977-35a2d01645a6,train,BUYER_RETAIL_A||TECH_SUPPLY_INT||3||3||8||60||2||2||6
a0f96cb3-ba83-4f46-a2cf-04d9fe06a9a9,train,BUYER_ECOMM_E||TECH_SUPPLY_INT||4||4||0||4||2||1||6
4924b47a-a0a4-427f-a77f-9083437c0479,test,BUYER_WAREHOUSE_C||ACME_PARTS||2||2||58||641||6||2||7
85a89824-063f-4c93-a2b4-dfe6f7eba749,test,BUYER_CHAIN_D||LOGISTICS_PLUS||2||2||33||251||5||0||7
7d1e9e67-711d-43f7-a4c4-6fa126ea8137,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||5||4||147||1351||7||2||7
5b381434-84da-4a46-86bf-225ad909e7f0,train,BUYER_WAREHOUSE_C||WIDGET_CO||4||3||19||209||6||2||7
cbd46063-0909-469f-9445-b49249b73f54,train,BUYER_CHAIN_D||ACME_PARTS||3||3||2||29||2||2||8
9b5dfa4d-bb4b-4007-9e50-cbd8ed48436c,train,BUYER_DISTRIB_B||SUPPLIER001||3||3||55||470||4||1||7
a1b83e50-f0b4-410b-acb1-54d3e32f7ec2,train,BUYER_ECOMM_E||INDUSTRIAL_GOODS_LTD||4||3||49||579||2||1||7
2fc1f6f2-bf90-4adc-b934-7fdf3ae55170,train,BUYER_WAREHOUSE_C||ACME_PARTS||1||1||1||7||3||2||7
f96b2d4d-48d3-4dae-811a-0ec00ac970ea,train,BUYER_CHAIN_D||PREMIUM_GOODS||1||1||29||313||4||0||7
138bc0f5-e495-41b4-880d-78910474ce23,train,BUYER_WAREHOUSE_C||ACME_PARTS||6||4||47||593||5||3||6
bf66b959-4b8d-4c47-b8fe-031f027d71a8,train,BUYER_CHAIN_D||WIDGET_CO||1||1||22||281||3||2||6
578b05a4-5b1b-4e45-b883-2c6c8f2f1b4f,test,BUYER_ECOMM_E||INDUSTRIAL_GOODS_LTD||5||3||114||1605||5||3||7
90d025f9-8124-4a24-8a8c-c41b985f40f8,train,BUYER_RETAIL_A||SUPP_ACE_MFG||1||1||12||161||4||<NA>||6
b803d3f5-a875-4636-bfeb-8bf7dee838ff,train,BUYER_RETAIL_A||SUPPLIER001||3||2||79||673||4||1||6
48918e22-4ec8-4a24-9200-df1a14c0729b,train,BUYER_CHAIN_D||ACME_PARTS||3||3||52||588||7||4||6
198cfc61-1153-4993-9e5e-11b998117431,test,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||3||3||66||730||4||2||7
22a68422-a06c-4a01-9e13-5f1105530db4,val,BUYER_CHAIN_D||SUPPLIER001||1||1||0||1||5||2||8
f9a67e21-2e53-457b-9431-8eea19df7456,train,BUYER_ECOMM_E||WIDGET_CO||4||4||14||179||4||2||7
11fbd9fc-4d81-4378-a5a6-5fd4480cf799,train,BUYER_DISTRIB_B||PREMIUM_GOODS||6||6||33||332||2||3||7
0dea61cc-5a92-4ce3-bff6-2f5ceb5de366,train,BUYER_RETAIL_A||ACME_PARTS||10||5||147||1594||5||6||7
2b914233-4630-4c0a-8879-fdacdb96db87,train,BUYER_DISTRIB_B||WIDGET_CO||4||4||53||563||14||1||7
41752c60-54c6-4d85-a752-ef6f073b56ae,test,BUYER_WAREHOUSE_C||PREMIUM_GOODS||2||2||4||38||4||0||8
3ebfc6af-04d6-4e0f-aeed-32d87ea9d6b6,val,BUYER_WAREHOUSE_C||WIDGET_CO||3||2||49||574||4||3||6
20bc3e5f-1720-4d10-9e57-d8a9af2367e3,val,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||2||2||16||173||23||12||25
6ea2de30-1172-4193-9232-decd38e2ae23,train,BUYER_CHAIN_D||WIDGET_CO||5||4||141||1644||6||3||7
98e6db3d-e117-41b1-bce5-54e78c6ff5b8,train,BUYER_RETAIL_A||SUPPLIER001||2||2||40||380||5||1||6
be94c59f-b94d-460f-aef9-4d0f5af5d7d4,train,BUYER_CHAIN_D||PREMIUM_GOODS||1||1||12||120||5||2||6
c3852426-d028-4db0-8cc8-e41d5120c89f,train,BUYER_RETAIL_A||LOGISTICS_PLUS||2||2||28||241||21||1||6
536759d5-635f-4e5d-85e0-981c85fc23f7,train,BUYER_CHAIN_D||SUPP_ACE_MFG||2||2||32||358||7||3||7
b4057bea-bbb8-4748-9b5d-6b4a0209ed30,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||3||3||72||844||4||1||7
7a81149e-bd19-4dee-af50-507acfc4b751,val,BUYER_RETAIL_A||ACME_PARTS||4||4||49||545||4||1||6
043f33ae-44a3-4681-9433-486dbdb0b295,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||4||4||82||883||6||3||7
565d5825-5146-4248-b966-5a0b058ad01c,test,BUYER_ECOMM_E||WIDGET_CO||7||5||79||781||8||4||6
01f84d34-8d6d-4ab7-a99e-a1aa47f6a880,train,BUYER_RETAIL_A||PREMIUM_GOODS||4||3||77||796||6||1||6
0e2ff66e-d91d-4f7f-bba7-a785a338355d,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||3||3||50||477||1||<NA>||7
f3dc5c2e-2e29-4f91-8e37-ba8368dbfb19,test,BUYER_ECOMM_E||WIDGET_CO||3||2||31||398||5||2||6
369c15fc-1a0e-42f2-9350-242ffa84a872,val,BUYER_RETAIL_A||WIDGET_CO||2||2||54||640||6||2||5
7a104f5b-08f4-4123-8d6a-e4badc1c379d,val,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||4||4||62||404||4||2||13
f1fe55e8-6495-4ca8-8f78-1995cb68201e,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||2||2||27||255||2||1||5
b3f9b234-3f2e-4520-9acd-9702d930c00b,train,BUYER_CHAIN_D||LOGISTICS_PLUS||3||3||95||938||5||0||7
7be97642-9a95-49b0-ac60-11f90c16a03c,train,BUYER_RETAIL_A||PREMIUM_GOODS||1||1||28||189||3||0||4
8b42b4a4-8542-4bd2-a221-66de85d820ed,test,BUYER_ECOMM_E||PREMIUM_GOODS||2||2||25||277||5||2||5
d47881c6-6504-4b8e-97e0-cfbb7c5a291b,test,BUYER_DISTRIB_B||PREMIUM_GOODS||2||2||38||490||2||1||6
3ee7a9e4-048a-4536-88e3-d331776bffec,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||5||3||101||1156||5||1||7
d2883ad0-5bf6-42cf-8bee-6785f1cd62dc,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||2||2||27||207||5||0||16
d958b2f8-0178-4ed9-a230-cd719513ef70,train,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||4||4||25||322||4||2||8
9d9f8935-c4f7-447c-adce-d8abc4d7be7a,train,BUYER_CHAIN_D||SUPP_ACE_MFG||2||2||15||218||4||1||8
65df0e7b-9fea-403d-bf7c-868fdb9a43f7,train,BUYER_CHAIN_D||SUPP_ACE_MFG||1||1||13||126||7||2||7
ecbe505b-d2f2-4b1e-aa79-a936351cde58,test,BUYER_ECOMM_E||ACME_PARTS||1||1||0||1||3||2||6
833b07ba-18f7-4a32-872d-d72dfef30781,train,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||2||2||33||471||5||3||6
ad4008e6-7046-4c41-96b6-7325e6e03abc,train,BUYER_RETAIL_A||ACME_PARTS||3||3||36||455||5||0||7
f44345ab-0fcd-46f3-b734-d91e9f44d755,train,BUYER_CHAIN_D||WIDGET_CO||5||4||93||1103||8||1||7
34aec94e-d0c7-4120-9aaf-4c34c712a757,test,BUYER_RETAIL_A||PREMIUM_GOODS||3||3||63||570||7||<NA>||<NA>
23e9ca0a-1b78-4a55-bbd0-aec13c08061e,train,BUYER_WAREHOUSE_C||WIDGET_CO||3||2||50||658||4||<NA>||<NA>
12221b6e-64e2-4b9f-b2a4-88a988eca819,train,BUYER_CHAIN_D||WIDGET_CO||4||3||55||720||3||1||7
c79386c7-3ddc-4aca-bb95-5e68f1b391d3,val,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||3||3||40||451||15||0||17
6950d021-4f3f-4a31-84dc-3015911a0394,train,BUYER_DISTRIB_B||ACME_PARTS||2||2||17||206||1||2||8
ffbf8833-bcf2-48d7-84e0-99a1cfb37c5f,val,BUYER_DISTRIB_B||ACME_PARTS||2||2||31||361||6||2||6
425fd768-faf1-45e5-8f12-d51f0b6ab1b7,train,BUYER_ECOMM_E||LOGISTICS_PLUS||6||3||86||821||6||1||6
c655c8d5-ab0e-4905-8586-7ef82088ac2d,test,BUYER_ECOMM_E||WIDGET_CO||2||2||45||597||2||1||7
b267c012-3e80-48c2-a382-2ef507be3036,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||3||3||47||456||3||1||8
17d80a90-9172-472f-8079-7738a2bb3e9c,val,BUYER_ECOMM_E||LOGISTICS_PLUS||1||1||6||41||3||0||6
0a0bd7fd-10ce-47c3-ba8b-19c2dd8e59da,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||1||1||21||228||2||1||5
a567b06b-7a71-4960-8d3e-051586656767,train,BUYER_ECOMM_E||SUPPLIER001||2||2||31||264||3||2||6
33c040bf-4025-4255-a243-e625f598508a,train,BUYER_DISTRIB_B||WIDGET_CO||3||2||41||499||2||1||6
1522dab1-d4b5-46b2-8579-c3ce1bb715ef,test,BUYER_RETAIL_A||PREMIUM_GOODS||4||3||36||329||5||2||7
472a9335-b1d8-4d92-a3bb-e5f48a9b93c6,test,BUYER_DISTRIB_B||WIDGET_CO||2||2||0||2||1||1||8
f6436616-d950-4726-af66-1423ef5030b2,train,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||1||1||0||1||4||4||7
01e585d2-67eb-41fc-90ad-e2d47a8595d5,train,BUYER_ECOMM_E||LOGISTICS_PLUS||2||2||52||514||3||2||17
704ac5ca-7106-40cb-b54e-c75530df80f1,test,BUYER_WAREHOUSE_C||ACME_PARTS||3||2||90||1044||2||1||6
ddea8c68-0486-4b34-bf9c-e77855f7b7ea,train,BUYER_RETAIL_A||PREMIUM_GOODS||2||2||0||2||3||1||<NA>
7072fb6d-edef-493c-9d13-e67a422e4d26,train,BUYER_ECOMM_E||SUPPLIER001||3||3||59||596||6||3||6
848402e6-8e02-423f-a3bd-71a34475eb8d,train,BUYER_ECOMM_E||LOGISTICS_PLUS||5||4||63||662||10||2||7
6f094390-31a1-4021-a657-4d843c236e7a,val,BUYER_CHAIN_D||ACME_PARTS||1||1||4||46||3||1||18
34b7d429-de2c-465d-93d8-84ffd3dd0eee,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||2||2||10||95||4||0||7
84ec2fdf-4985-4d1e-9413-ad6118b0ed54,val,BUYER_CHAIN_D||ACME_PARTS||1||1||43||416||6||2||8
710ddd35-6585-4f10-af2b-5a25d3c49f99,train,BUYER_DISTRIB_B||PREMIUM_GOODS||1||1||5||42||3||1||6
a632b9fb-d9e5-4e53-ac4f-b645379b81e4,train,BUYER_WAREHOUSE_C||ACME_PARTS||2||2||29||382||5||3||7
937a8e39-886e-40db-8318-ca46298f3455,train,BUYER_RETAIL_A||PREMIUM_GOODS||3||3||31||222||4||0||6
814b9137-f46c-42f8-ad45-1821339aeff9,train,BUYER_DISTRIB_B||PREMIUM_GOODS||4||4||48||377||3||1||5
05509c6d-fc05-4c7c-a440-c1bc65247dcb,train,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||5||3||131||1529||4||3||7
efeed87a-ef99-43cc-9257-04cba032e25b,train,BUYER_CHAIN_D||LOGISTICS_PLUS||2||2||35||341||2||2||7
c02d7d14-379d-4f7a-a165-6ebaa4ddcfcd,train,BUYER_ECOMM_E||INDUSTRIAL_GOODS_LTD||2||2||44||482||3||2||8
b66070a4-3cdb-4e4c-9ce6-f5fadd5285ab,train,BUYER_ECOMM_E||SUPPLIER001||2||2||37||355||5||2||5
c3ebeb4f-9c93-4435-b27f-d119f3da43c2,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||3||3||24||237||4||0||7
ff232da0-05ed-40f9-8443-f1bd502478ac,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||6||4||83||1038||1||1||7
761ec284-5180-41da-9d1e-2adb48bc8ef4,test,BUYER_DISTRIB_B||PREMIUM_GOODS||2||2||3||19||10||3||9
939ad509-8886-4321-a2b9-aaeb915a81c3,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||1||1||14||182||3||2||6
8abbfd7d-da65-4a82-87cd-d21842c1ecaa,train,BUYER_CHAIN_D||TECH_SUPPLY_INT||7||6||61||664||7||1||6
b61f71e8-5b31-40b0-be54-fbfc3c883fd6,val,BUYER_ECOMM_E||TECH_SUPPLY_INT||3||3||35||244||2||1||7
ace3dfb5-b0ea-48c9-b059-d77ab4f42b46,train,BUYER_RETAIL_A||ACME_PARTS||2||2||40||370||7||2||14
8d066af9-67b8-402e-ba96-220b5dc421a3,train,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||3||3||70||898||5||0||6
430037c9-823f-4ce2-8d52-6512349da50d,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||5||4||48||422||5||4||15
759f484c-5af4-480b-9486-f914b4426449,train,BUYER_RETAIL_A||WIDGET_CO||4||4||17||206||5||1||6
7798815d-5ccc-4b35-83f0-f6049145950b,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||2||2||20||186||4||1||7
7853c571-7591-4896-85d0-d6e35acc76df,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||1||1||0||1||2||<NA>||7
3f29ee68-d348-41dd-b7b4-e807daa64133,val,BUYER_DISTRIB_B||SUPP_ACE_MFG||1||1||0||1||3||<NA>||5
e1fa8af9-826a-401a-908f-fc76c8da39cc,train,BUYER_RETAIL_A||LOGISTICS_PLUS||2||2||51||415||5||1||7
a896b962-51ef-4a50-becb-16c8ab1a870e,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||1||1||10||99||7||8||17
e126fb4c-0384-4604-9d7d-a121610b9e26,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||4||4||40||406||7||3||11
e400b39a-3b68-4f46-aed2-c96756cedb54,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||3||3||16||199||4||1||12
830f905c-e8c7-4149-9c56-9cbfaaf012eb,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||2||2||22||290||3||2||6
db03ed34-9a6f-4191-9c8d-367eaf9a574f,train,BUYER_ECOMM_E||LOGISTICS_PLUS||1||1||0||1||3||1||6
f37aba4a-2de1-480d-bf5a-57e11acfe9d5,val,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||6||4||88||717||8||2||6
22c97f94-890d-499b-aba1-2102972320a3,train,BUYER_RETAIL_A||WIDGET_CO||3||2||20||250||9||0||7
38816507-51e7-40a6-adf4-9d7b17df55c9,train,BUYER_ECOMM_E||SUPPLIER001||1||1||20||209||5||1||7
c5788501-e51f-4b78-aaba-215372b25e4a,val,BUYER_RETAIL_A||SUPP_ACE_MFG||4||4||1||16||4||5||6
9119f061-7f64-451f-a44a-92363aa34a7a,val,BUYER_DISTRIB_B||PREMIUM_GOODS||3||3||34||317||3||0||7
f217fce2-9cf8-4937-adf4-36d4b9a99489,val,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||1||1||15||141||4||1||7
052bca9e-a911-451d-81ba-fd04accea96a,train,BUYER_ECOMM_E||PREMIUM_GOODS||3||2||114||889||4||2||7
99533d37-8077-4351-9d99-f2efb94a3617,train,BUYER_CHAIN_D||ACME_PARTS||1||1||4||64||6||0||6
4d359b62-3a09-4dc4-84c3-2dc6d8fdb443,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||4||3||21||167||4||1||7
f9d11b50-afa9-4adc-b744-257550fbdcb4,train,BUYER_CHAIN_D||ACME_PARTS||3||3||14||163||6||2||6
274af1ad-205c-4abf-8d62-06e3f3600aa2,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||4||3||74||849||14||3||4
e8f7bcd3-448f-4afa-9db3-e9f6e000e533,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||2||2||43||396||5||0||6
389ee976-25a0-4dd5-b114-6c6dfa9e40be,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||1||1||17||180||2||0||7
099a1518-5081-4215-beee-7e994d51d97f,test,BUYER_CHAIN_D||ACME_PARTS||6||4||123||1289||8||0||7
289b9a58-1aa4-4fce-94ae-ff3fcd97c325,train,BUYER_RETAIL_A||TECH_SUPPLY_INT||3||3||15||170||3||0||6
4043bf43-b508-42bb-b0a1-748eadd0f894,train,BUYER_DISTRIB_B||PREMIUM_GOODS||1||1||16||154||4||0||7
57935bc2-6af8-4d3b-acdb-e9026c32324f,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||4||4||44||478||6||0||6
5b593a2d-9d5a-407d-be55-356f0e57e745,train,BUYER_ECOMM_E||SUPP_ACE_MFG||6||5||87||1079||2||0||7
e8a35400-f51f-4536-9e52-d56ce49a2367,train,BUYER_CHAIN_D||SUPP_ACE_MFG||3||2||73||704||5||0||7
bf0ed3a5-73d0-4ee7-884a-0b40091d7789,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||2||2||2||30||2||1||6
d32e96fd-d5df-4a16-84ab-09ef2a9c168e,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||1||1||28||323||4||1||6
5b8796d8-ab2a-4054-b2ad-8af62b9d5169,train,BUYER_DISTRIB_B||PREMIUM_GOODS||4||4||41||376||3||1||7
da7dce46-5422-4acd-be72-34a2984d30d1,test,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||4||4||43||481||3||2||6
6f2e8674-77c3-4d6e-ab63-7e21f88cee48,train,BUYER_DISTRIB_B||PREMIUM_GOODS||2||1||20||210||4||1||7
acc3d5f6-1d31-4ca5-b65e-f1fa18ec0653,train,BUYER_DISTRIB_B||ACME_PARTS||3||3||112||1425||2||1||6
8bc6311f-cb6a-4a86-951c-e211f1f08605,test,BUYER_ECOMM_E||PREMIUM_GOODS||2||2||16||99||5||1||6
fc03188f-9fb2-45fd-a9b1-f3ec7e026491,train,BUYER_CHAIN_D||SUPPLIER001||3||3||68||554||7||0||7
2e222d39-d67a-45e8-ba37-4d90d61c162d,train,BUYER_DISTRIB_B||WIDGET_CO||3||3||31||309||3||2||6
f9ca25d7-41d7-4e50-ac89-5a652744ef92,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||1||1||37||276||4||2||7
4ceb4dd4-d0e0-40b6-813d-8b7bc2065163,train,BUYER_RETAIL_A||WIDGET_CO||1||1||0||1||3||<NA>||6
eb101bfd-cd6f-4884-8b35-d20057f0e197,train,BUYER_CHAIN_D||SUPPLIER001||2||2||14||153||4||4||7
7016279c-c52f-4cb7-aead-4709aa41a14a,train,BUYER_ECOMM_E||LOGISTICS_PLUS||1||1||0||1||4||1||6
32ac8c87-5911-42fc-b835-dd5c88fceeb0,train,BUYER_CHAIN_D||PREMIUM_GOODS||6||5||84||978||5||1||7
